image,type,prompt,ground_truth
generated_images_qutip_color_bigger_linspace_2d3d_blues/Cat_state_N29_alpha12_linspace5.png,Cat state,,"This is a cat state with alpha=12, number of qubits=29 in the linear space -5 to 5."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Cat_state_N29_alpha12_linspace6.png,Cat state,,"This is a cat state with alpha=12, number of qubits=29 in the linear space -6 to 6."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Cat_state_N29_alpha12_linspace7.png,Cat state,,"This is a cat state with alpha=12, number of qubits=29 in the linear space -7 to 7."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Cat_state_N29_alpha12_linspace8.png,Cat state,,"This is a cat state with alpha=12, number of qubits=29 in the linear space -8 to 8."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Cat_state_N29_alpha12_linspace9.png,Cat state,,"This is a cat state with alpha=12, number of qubits=29 in the linear space -9 to 9."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Cat_state_N29_alpha12_linspace10.png,Cat state,,"This is a cat state with alpha=12, number of qubits=29 in the linear space -10 to 10."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Cat_state_N29_alpha13_linspace5.png,Cat state,,"This is a cat state with alpha=13, number of qubits=29 in the linear space -5 to 5."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Cat_state_N29_alpha13_linspace6.png,Cat state,,"This is a cat state with alpha=13, number of qubits=29 in the linear space -6 to 6."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Cat_state_N29_alpha13_linspace7.png,Cat state,,"This is a cat state with alpha=13, number of qubits=29 in the linear space -7 to 7."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Cat_state_N29_alpha13_linspace8.png,Cat state,,"This is a cat state with alpha=13, number of qubits=29 in the linear space -8 to 8."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Cat_state_N29_alpha13_linspace9.png,Cat state,,"This is a cat state with alpha=13, number of qubits=29 in the linear space -9 to 9."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Cat_state_N29_alpha13_linspace10.png,Cat state,,"This is a cat state with alpha=13, number of qubits=29 in the linear space -10 to 10."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Cat_state_N29_alpha14_linspace5.png,Cat state,,"This is a cat state with alpha=14, number of qubits=29 in the linear space -5 to 5."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Cat_state_N29_alpha14_linspace6.png,Cat state,,"This is a cat state with alpha=14, number of qubits=29 in the linear space -6 to 6."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Cat_state_N29_alpha14_linspace7.png,Cat state,,"This is a cat state with alpha=14, number of qubits=29 in the linear space -7 to 7."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Cat_state_N29_alpha14_linspace8.png,Cat state,,"This is a cat state with alpha=14, number of qubits=29 in the linear space -8 to 8."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Cat_state_N29_alpha14_linspace9.png,Cat state,,"This is a cat state with alpha=14, number of qubits=29 in the linear space -9 to 9."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Cat_state_N29_alpha14_linspace10.png,Cat state,,"This is a cat state with alpha=14, number of qubits=29 in the linear space -10 to 10."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Cat_state_N29_alpha15_linspace5.png,Cat state,,"This is a cat state with alpha=15, number of qubits=29 in the linear space -5 to 5."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Cat_state_N29_alpha15_linspace6.png,Cat state,,"This is a cat state with alpha=15, number of qubits=29 in the linear space -6 to 6."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Cat_state_N29_alpha15_linspace7.png,Cat state,,"This is a cat state with alpha=15, number of qubits=29 in the linear space -7 to 7."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Cat_state_N29_alpha15_linspace8.png,Cat state,,"This is a cat state with alpha=15, number of qubits=29 in the linear space -8 to 8."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Cat_state_N29_alpha15_linspace9.png,Cat state,,"This is a cat state with alpha=15, number of qubits=29 in the linear space -9 to 9."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Cat_state_N29_alpha15_linspace10.png,Cat state,,"This is a cat state with alpha=15, number of qubits=29 in the linear space -10 to 10."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Cat_state_N28_alpha1_linspace5.png,Cat state,,"This is a cat state with alpha=1, number of qubits=28 in the linear space -5 to 5."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Cat_state_N28_alpha1_linspace6.png,Cat state,,"This is a cat state with alpha=1, number of qubits=28 in the linear space -6 to 6."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Cat_state_N28_alpha1_linspace7.png,Cat state,,"This is a cat state with alpha=1, number of qubits=28 in the linear space -7 to 7."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Cat_state_N28_alpha1_linspace8.png,Cat state,,"This is a cat state with alpha=1, number of qubits=28 in the linear space -8 to 8."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Cat_state_N28_alpha1_linspace9.png,Cat state,,"This is a cat state with alpha=1, number of qubits=28 in the linear space -9 to 9."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Cat_state_N28_alpha1_linspace10.png,Cat state,,"This is a cat state with alpha=1, number of qubits=28 in the linear space -10 to 10."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Cat_state_N28_alpha2_linspace5.png,Cat state,,"This is a cat state with alpha=2, number of qubits=28 in the linear space -5 to 5."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Cat_state_N28_alpha2_linspace6.png,Cat state,,"This is a cat state with alpha=2, number of qubits=28 in the linear space -6 to 6."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Cat_state_N28_alpha2_linspace7.png,Cat state,,"This is a cat state with alpha=2, number of qubits=28 in the linear space -7 to 7."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Cat_state_N28_alpha2_linspace8.png,Cat state,,"This is a cat state with alpha=2, number of qubits=28 in the linear space -8 to 8."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Cat_state_N28_alpha2_linspace9.png,Cat state,,"This is a cat state with alpha=2, number of qubits=28 in the linear space -9 to 9."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Cat_state_N28_alpha2_linspace10.png,Cat state,,"This is a cat state with alpha=2, number of qubits=28 in the linear space -10 to 10."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Cat_state_N28_alpha3_linspace5.png,Cat state,,"This is a cat state with alpha=3, number of qubits=28 in the linear space -5 to 5."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Cat_state_N28_alpha3_linspace6.png,Cat state,,"This is a cat state with alpha=3, number of qubits=28 in the linear space -6 to 6."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Cat_state_N28_alpha3_linspace7.png,Cat state,,"This is a cat state with alpha=3, number of qubits=28 in the linear space -7 to 7."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Cat_state_N28_alpha3_linspace8.png,Cat state,,"This is a cat state with alpha=3, number of qubits=28 in the linear space -8 to 8."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Cat_state_N28_alpha3_linspace9.png,Cat state,,"This is a cat state with alpha=3, number of qubits=28 in the linear space -9 to 9."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Cat_state_N28_alpha3_linspace10.png,Cat state,,"This is a cat state with alpha=3, number of qubits=28 in the linear space -10 to 10."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Cat_state_N28_alpha4_linspace5.png,Cat state,,"This is a cat state with alpha=4, number of qubits=28 in the linear space -5 to 5."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Cat_state_N28_alpha4_linspace6.png,Cat state,,"This is a cat state with alpha=4, number of qubits=28 in the linear space -6 to 6."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Cat_state_N28_alpha4_linspace7.png,Cat state,,"This is a cat state with alpha=4, number of qubits=28 in the linear space -7 to 7."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Cat_state_N28_alpha4_linspace8.png,Cat state,,"This is a cat state with alpha=4, number of qubits=28 in the linear space -8 to 8."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Cat_state_N28_alpha4_linspace9.png,Cat state,,"This is a cat state with alpha=4, number of qubits=28 in the linear space -9 to 9."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Cat_state_N28_alpha4_linspace10.png,Cat state,,"This is a cat state with alpha=4, number of qubits=28 in the linear space -10 to 10."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Cat_state_N28_alpha5_linspace5.png,Cat state,,"This is a cat state with alpha=5, number of qubits=28 in the linear space -5 to 5."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Cat_state_N28_alpha5_linspace6.png,Cat state,,"This is a cat state with alpha=5, number of qubits=28 in the linear space -6 to 6."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Cat_state_N28_alpha5_linspace7.png,Cat state,,"This is a cat state with alpha=5, number of qubits=28 in the linear space -7 to 7."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Cat_state_N28_alpha5_linspace8.png,Cat state,,"This is a cat state with alpha=5, number of qubits=28 in the linear space -8 to 8."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Cat_state_N28_alpha5_linspace9.png,Cat state,,"This is a cat state with alpha=5, number of qubits=28 in the linear space -9 to 9."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Cat_state_N28_alpha5_linspace10.png,Cat state,,"This is a cat state with alpha=5, number of qubits=28 in the linear space -10 to 10."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Cat_state_N28_alpha6_linspace5.png,Cat state,,"This is a cat state with alpha=6, number of qubits=28 in the linear space -5 to 5."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Cat_state_N28_alpha6_linspace6.png,Cat state,,"This is a cat state with alpha=6, number of qubits=28 in the linear space -6 to 6."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Cat_state_N28_alpha6_linspace7.png,Cat state,,"This is a cat state with alpha=6, number of qubits=28 in the linear space -7 to 7."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Cat_state_N28_alpha6_linspace8.png,Cat state,,"This is a cat state with alpha=6, number of qubits=28 in the linear space -8 to 8."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Cat_state_N28_alpha6_linspace9.png,Cat state,,"This is a cat state with alpha=6, number of qubits=28 in the linear space -9 to 9."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Cat_state_N28_alpha6_linspace10.png,Cat state,,"This is a cat state with alpha=6, number of qubits=28 in the linear space -10 to 10."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Cat_state_N28_alpha7_linspace5.png,Cat state,,"This is a cat state with alpha=7, number of qubits=28 in the linear space -5 to 5."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Cat_state_N28_alpha7_linspace6.png,Cat state,,"This is a cat state with alpha=7, number of qubits=28 in the linear space -6 to 6."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Cat_state_N28_alpha7_linspace7.png,Cat state,,"This is a cat state with alpha=7, number of qubits=28 in the linear space -7 to 7."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Cat_state_N28_alpha7_linspace8.png,Cat state,,"This is a cat state with alpha=7, number of qubits=28 in the linear space -8 to 8."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Cat_state_N28_alpha7_linspace9.png,Cat state,,"This is a cat state with alpha=7, number of qubits=28 in the linear space -9 to 9."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Cat_state_N28_alpha7_linspace10.png,Cat state,,"This is a cat state with alpha=7, number of qubits=28 in the linear space -10 to 10."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Cat_state_N28_alpha8_linspace5.png,Cat state,,"This is a cat state with alpha=8, number of qubits=28 in the linear space -5 to 5."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Cat_state_N28_alpha8_linspace6.png,Cat state,,"This is a cat state with alpha=8, number of qubits=28 in the linear space -6 to 6."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Cat_state_N28_alpha8_linspace7.png,Cat state,,"This is a cat state with alpha=8, number of qubits=28 in the linear space -7 to 7."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Cat_state_N28_alpha8_linspace8.png,Cat state,,"This is a cat state with alpha=8, number of qubits=28 in the linear space -8 to 8."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Cat_state_N28_alpha8_linspace9.png,Cat state,,"This is a cat state with alpha=8, number of qubits=28 in the linear space -9 to 9."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Cat_state_N28_alpha8_linspace10.png,Cat state,,"This is a cat state with alpha=8, number of qubits=28 in the linear space -10 to 10."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Cat_state_N28_alpha9_linspace5.png,Cat state,,"This is a cat state with alpha=9, number of qubits=28 in the linear space -5 to 5."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Cat_state_N28_alpha9_linspace6.png,Cat state,,"This is a cat state with alpha=9, number of qubits=28 in the linear space -6 to 6."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Cat_state_N28_alpha9_linspace7.png,Cat state,,"This is a cat state with alpha=9, number of qubits=28 in the linear space -7 to 7."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Cat_state_N28_alpha9_linspace8.png,Cat state,,"This is a cat state with alpha=9, number of qubits=28 in the linear space -8 to 8."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Cat_state_N28_alpha9_linspace9.png,Cat state,,"This is a cat state with alpha=9, number of qubits=28 in the linear space -9 to 9."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Cat_state_N28_alpha9_linspace10.png,Cat state,,"This is a cat state with alpha=9, number of qubits=28 in the linear space -10 to 10."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Cat_state_N28_alpha10_linspace5.png,Cat state,,"This is a cat state with alpha=10, number of qubits=28 in the linear space -5 to 5."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Cat_state_N28_alpha10_linspace6.png,Cat state,,"This is a cat state with alpha=10, number of qubits=28 in the linear space -6 to 6."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Cat_state_N28_alpha10_linspace7.png,Cat state,,"This is a cat state with alpha=10, number of qubits=28 in the linear space -7 to 7."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Cat_state_N28_alpha10_linspace8.png,Cat state,,"This is a cat state with alpha=10, number of qubits=28 in the linear space -8 to 8."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Cat_state_N28_alpha10_linspace9.png,Cat state,,"This is a cat state with alpha=10, number of qubits=28 in the linear space -9 to 9."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Cat_state_N28_alpha10_linspace10.png,Cat state,,"This is a cat state with alpha=10, number of qubits=28 in the linear space -10 to 10."
